Datetime,Open,High,Low,Close,Volume
2026-05-22 08:00:00-04:00,746.239990234375,748.1599731445312,744.47998046875,747.6099853515625,11702184
2026-05-22 12:00:00-04:00,747.5999755859375,748.9400024414062,744.9550170898438,745.5900268554688,19479104
2026-05-26 08:00:00-04:00,750.010009765625,752.1300048828125,748.3699951171875,748.9299926757812,15198300
2026-05-26 12:00:00-04:00,748.9299926757812,750.8699951171875,748.5,750.469970703125,20774136
2026-05-27 08:00:00-04:00,750.8800048828125,751.3800048828125,748.3699951171875,749.10498046875,16160131
2026-05-27 12:00:00-04:00,749.0900268554688,751.1300048828125,748.219970703125,750.469970703125,18846749
2026-05-28 08:00:00-04:00,750.25,754.2899780273438,749.22998046875,754.0800170898438,15592019
2026-05-28 12:00:00-04:00,754.0800170898438,755.1500244140625,753.6900024414062,754.6400146484375,19749803
2026-05-29 08:00:00-04:00,755.9000244140625,758.0800170898438,754.6900024414062,756.4199829101562,18713953
2026-05-29 12:00:00-04:00,756.4199829101562,757.8200073242188,755.1300048828125,756.4000244140625,24038903
2026-06-01 08:00:00-04:00,755.3599853515625,757.4199829101562,754.6900024414062,756.7150268554688,17412314
2026-06-01 12:00:00-04:00,756.7000122070312,760.27001953125,755.8709716796875,758.4400024414062,21021276
2026-06-02 08:00:00-04:00,757.030029296875,760.4000244140625,756.75,759.6900024414062,12301683
2026-06-02 12:00:00-04:00,759.7000122070312,760.010009765625,758.625,759.469970703125,14632206
2026-06-03 08:00:00-04:00,758.1500244140625,758.7999877929688,754.739990234375,755.2100219726562,14211370
2026-06-03 12:00:00-04:00,755.2000122070312,756.0499877929688,753.5700073242188,754.1900024414062,28322853
2026-06-04 08:00:00-04:00,752.0999755859375,755.969970703125,751.469970703125,755.3400268554688,18008167
2026-06-04 12:00:00-04:00,755.3499755859375,758.3099975585938,755.2000122070312,757.0499877929688,25632663
2026-06-05 08:00:00-04:00,752.3099975585938,752.8200073242188,746.1900024414062,746.5800170898438,20721838
2026-06-05 12:00:00-04:00,746.568115234375,746.5900268554688,735.5250244140625,737.4000244140625,55729358
2026-06-08 08:00:00-04:00,743.3599853515625,745.3400268554688,740.5999755859375,742.7650146484375,19328245
2026-06-08 12:00:00-04:00,742.75,743.969970703125,738.1900024414062,739.3099975585938,22488031
2026-06-09 08:00:00-04:00,743.6300048828125,746.9000244140625,728.9600219726562,729.0599975585938,27382946
2026-06-09 12:00:00-04:00,729.0800170898438,737.6900024414062,722.5900268554688,737.0599975585938,47208667
2026-06-10 08:00:00-04:00,733.3900146484375,738.3800048828125,728.489990234375,731.9500122070312,22541904
2026-06-10 12:00:00-04:00,731.97998046875,732.510009765625,725.3300170898438,725.4299926757812,29203030
2026-06-11 08:00:00-04:00,728.760009765625,731.5750122070312,724.405029296875,728.0999755859375,23489959
2026-06-11 12:00:00-04:00,728.0800170898438,740.0,725.260009765625,737.6400146484375,49754176
2026-06-12 08:00:00-04:00,740.7100219726562,744.4400024414062,735.030029296875,738.8900146484375,22808441
2026-06-12 12:00:00-04:00,738.8900146484375,743.0,738.1699829101562,741.6599731445312,23765085
2026-06-15 08:00:00-04:00,751.8499755859375,756.280029296875,751.760009765625,756.1400146484375,16889890
2026-06-15 12:00:00-04:00,756.155029296875,756.6799926757812,753.4000244140625,754.6599731445312,28206519
2026-06-16 08:00:00-04:00,754.5499877929688,755.4400024414062,751.7100219726562,752.75,17030288
2026-06-16 12:00:00-04:00,752.75,753.969970703125,749.8800048828125,750.3499755859375,28930740
2026-06-17 08:00:00-04:00,751.2899780273438,752.1500244140625,747.8699951171875,750.6099853515625,17426077
2026-06-17 12:00:00-04:00,750.6199951171875,751.030029296875,739.22998046875,740.9299926757812,52086480
2026-06-18 08:00:00-04:00,747.760009765625,748.2000122070312,743.8599853515625,746.2501220703125,31416284
2026-06-18 12:00:00-04:00,746.260009765625,748.22998046875,745.2000122070312,746.5900268554688,36450028
2026-06-22 08:00:00-04:00,747.7000122070312,750.1799926757812,743.1500244140625,744.6099853515625,15464607
2026-06-22 12:00:00-04:00,744.6199951171875,745.739990234375,743.1300048828125,744.3800048828125,25128889
2026-06-23 08:00:00-04:00,733.8099975585938,739.6300048828125,732.2999877929688,735.969970703125,19936060
2026-06-23 12:00:00-04:00,735.97998046875,738.0999755859375,733.3200073242188,733.6699829101562,35510680
2026-06-24 08:00:00-04:00,735.1699829101562,739.9450073242188,734.1099853515625,738.3400268554688,16508017
2026-06-24 12:00:00-04:00,738.3400268554688,738.8699951171875,730.8400268554688,733.0800170898438,27693841
2026-06-25 08:00:00-04:00,738.9099731445312,739.3699951171875,729.5999755859375,734.1400146484375,21375624
2026-06-25 12:00:00-04:00,734.1599731445312,736.27001953125,731.3300170898438,733.27001953125,24081911
2026-06-26 08:00:00-04:00,728.9450073242188,736.530029296875,726.8599853515625,735.4000244140625,18275701
2026-06-26 12:00:00-04:00,735.4000244140625,735.8599853515625,716.5800170898438,729.0800170898438,32131134
2026-06-29 08:00:00-04:00,736.5250244140625,739.89501953125,732.0900268554688,738.510009765625,20027764
2026-06-29 12:00:00-04:00,738.5399780273438,741.5599975585938,737.969970703125,740.8499755859375,27056197
2026-06-30 08:00:00-04:00,741.2899780273438,746.0,740.8900146484375,745.7899780273438,16312314
2026-06-30 12:00:00-04:00,745.7999877929688,748.02001953125,745.760009765625,746.47998046875,27104526
2026-07-01 08:00:00-04:00,745.0,749.364990234375,742.375,748.7899780273438,18070998
2026-07-01 12:00:00-04:00,748.8109741210938,749.4349975585938,745.1599731445312,745.7000122070312,19902724
2026-07-02 08:00:00-04:00,747.4000244140625,751.3099975585938,744.0499877929688,744.64501953125,17058231
2026-07-02 12:00:00-04:00,744.6500244140625,745.5800170898438,740.030029296875,744.8400268554688,28073991
2026-07-06 08:00:00-04:00,748.739990234375,750.969970703125,747.4099731445312,750.8400268554688,16509403
2026-07-06 12:00:00-04:00,750.8300170898438,752.4099731445312,749.6300048828125,751.3099975585938,26053420
2026-07-07 08:00:00-04:00,750.219970703125,750.9600219726562,745.2100219726562,747.3599853515625,16162203
2026-07-07 12:00:00-04:00,747.3800048828125,749.3400268554688,746.0,747.7000122070312,22938968
2026-07-08 08:00:00-04:00,743.1599731445312,744.9249877929688,739.510009765625,740.6400146484375,18705001
2026-07-08 12:00:00-04:00,740.6799926757812,746.1500244140625,740.6099853515625,745.2899780273438,19033517
2026-07-09 08:00:00-04:00,747.3499755859375,750.25,745.5900268554688,749.8699951171875,14721343
2026-07-09 12:00:00-04:00,749.8800048828125,751.969970703125,749.8699951171875,751.6500244140625,19600111
2026-07-10 08:00:00-04:00,752.0499877929688,753.4199829101562,748.0999755859375,752.8175048828125,13651808
2026-07-10 12:00:00-04:00,752.8099975585938,755.4199829101562,752.8099975585938,754.9000244140625,21880782
